session_id,start_time,station_id,energy_kwh,duration_minutes,connector_type
4658,2024-06-17 23:00:00,STN_1,21.09,29,Type2
4659,2024-06-17 23:00:00,STN_4,20.01,35,CHAdeMO
4660,2024-06-17 23:00:00,STN_6,18.75,34,CHAdeMO
4661,2024-06-17 23:00:00,STN_8,18.86,40,CCS
4662,2024-06-17 23:00:00,STN_10,22.68,28,CCS
4663,2024-06-18 00:00:00,STN_2,11.88,48,CCS
4664,2024-06-18 00:00:00,STN_5,16.42,55,CHAdeMO
4665,2024-06-18 00:00:00,STN_6,23.58,51,CCS
4666,2024-06-18 00:00:00,STN_7,31.87,41,Type2
4667,2024-06-18 01:00:00,STN_3,17.98,53,CCS
4668,2024-06-18 01:00:00,STN_4,25.57,43,CHAdeMO
4669,2024-06-18 01:00:00,STN_9,31.74,42,CCS
4670,2024-06-18 01:00:00,STN_10,22.23,45,CCS
4671,2024-06-18 02:00:00,STN_1,15.46,45,Type2
4672,2024-06-18 02:00:00,STN_2,31.78,49,CHAdeMO
4673,2024-06-18 02:00:00,STN_4,22.22,43,Type2
4674,2024-06-18 02:00:00,STN_6,24.32,52,CCS
4675,2024-06-18 02:00:00,STN_8,26.26,41,Type2
4676,2024-06-18 02:00:00,STN_10,24.27,49,Type2
4677,2024-06-18 03:00:00,STN_3,14.95,46,Type2
4678,2024-06-18 03:00:00,STN_4,6.87,49,CCS
4679,2024-06-18 03:00:00,STN_10,26.62,52,Type2
4680,2024-06-18 04:00:00,STN_1,19.23,48,Type2
4681,2024-06-18 04:00:00,STN_3,31.97,59,Type2
4682,2024-06-18 04:00:00,STN_4,21.8,46,CCS
4683,2024-06-18 04:00:00,STN_5,29.78,29,CCS
4684,2024-06-18 04:00:00,STN_8,19.74,58,CCS
4685,2024-06-18 04:00:00,STN_9,28.83,48,Type2
4686,2024-06-18 05:00:00,STN_1,11.46,44,CCS
4687,2024-06-18 05:00:00,STN_3,17.87,48,CCS
4688,2024-06-18 05:00:00,STN_4,16.33,34,CHAdeMO
4689,2024-06-18 05:00:00,STN_5,7.55,57,Type2
4690,2024-06-18 05:00:00,STN_7,19.2,46,CHAdeMO
4691,2024-06-18 05:00:00,STN_8,21.98,34,CHAdeMO
4692,2024-06-18 05:00:00,STN_10,13.19,34,CHAdeMO
4693,2024-06-18 06:00:00,STN_3,16.94,48,CCS
4694,2024-06-18 06:00:00,STN_6,16.43,62,Type2
4695,2024-06-18 06:00:00,STN_8,29.19,53,CHAdeMO
4696,2024-06-18 06:00:00,STN_9,21.16,60,CHAdeMO
4697,2024-06-18 06:00:00,STN_10,20.47,44,CHAdeMO
4698,2024-06-18 07:00:00,STN_3,23.19,52,CCS
4699,2024-06-18 07:00:00,STN_6,26.46,40,CCS
4700,2024-06-18 07:00:00,STN_7,18.27,51,Type2
4701,2024-06-18 07:00:00,STN_8,27.01,41,CHAdeMO
4702,2024-06-18 07:00:00,STN_9,10.89,42,CCS
4703,2024-06-18 07:00:00,STN_10,26.36,63,CHAdeMO
4704,2024-06-18 08:00:00,STN_1,13.61,40,Type2
4705,2024-06-18 08:00:00,STN_4,19.27,58,Type2
4706,2024-06-18 08:00:00,STN_5,21.76,35,CHAdeMO
4707,2024-06-18 08:00:00,STN_9,25.91,40,Type2
4708,2024-06-18 09:00:00,STN_1,13.43,36,Type2
4709,2024-06-18 09:00:00,STN_2,34.14,48,Type2
4710,2024-06-18 09:00:00,STN_3,22.75,42,Type2
4711,2024-06-18 09:00:00,STN_8,24.05,47,CHAdeMO
4712,2024-06-18 09:00:00,STN_10,24.05,46,CHAdeMO
4713,2024-06-18 10:00:00,STN_3,28.08,45,CHAdeMO
4714,2024-06-18 10:00:00,STN_6,15.15,38,CCS
4715,2024-06-18 10:00:00,STN_7,8.15,65,CHAdeMO
4716,2024-06-18 10:00:00,STN_10,28.04,36,CCS
4717,2024-06-18 11:00:00,STN_2,20.03,38,Type2
4718,2024-06-18 11:00:00,STN_3,32.8,30,CHAdeMO
4719,2024-06-18 11:00:00,STN_6,22.8,43,CCS
4720,2024-06-18 11:00:00,STN_8,27.79,43,CHAdeMO
4721,2024-06-18 11:00:00,STN_10,9.69,42,Type2
4722,2024-06-18 12:00:00,STN_1,15.19,45,CHAdeMO
4723,2024-06-18 12:00:00,STN_6,32.04,27,CHAdeMO
4724,2024-06-18 12:00:00,STN_8,16.4,39,Type2
4725,2024-06-18 13:00:00,STN_2,19.33,52,CCS
4726,2024-06-18 13:00:00,STN_4,20.79,49,Type2
4727,2024-06-18 13:00:00,STN_5,17.62,47,CHAdeMO
4728,2024-06-18 13:00:00,STN_7,27.44,37,CCS
4729,2024-06-18 13:00:00,STN_9,27.47,45,CHAdeMO
4730,2024-06-18 14:00:00,STN_1,29.32,42,CHAdeMO
4731,2024-06-18 14:00:00,STN_5,24.67,44,Type2
4732,2024-06-18 14:00:00,STN_7,21.33,47,CHAdeMO
4733,2024-06-18 14:00:00,STN_8,25.76,32,CCS
4734,2024-06-18 14:00:00,STN_9,32.04,26,Type2
4735,2024-06-18 15:00:00,STN_6,17.21,44,CCS
4736,2024-06-18 15:00:00,STN_9,24.89,60,CCS
4737,2024-06-18 16:00:00,STN_1,8.99,39,CCS
4738,2024-06-18 16:00:00,STN_2,7.11,45,CCS
4739,2024-06-18 16:00:00,STN_5,23.9,60,CHAdeMO
4740,2024-06-18 16:00:00,STN_8,22.84,55,CHAdeMO
4741,2024-06-18 16:00:00,STN_10,26.09,40,CHAdeMO
4742,2024-06-18 17:00:00,STN_1,12.14,47,Type2
4743,2024-06-18 17:00:00,STN_2,11.56,57,Type2
4744,2024-06-18 17:00:00,STN_3,20.87,56,CCS
4745,2024-06-18 17:00:00,STN_5,18.64,47,CCS
4746,2024-06-18 17:00:00,STN_7,23.47,44,CHAdeMO
4747,2024-06-18 18:00:00,STN_3,18.97,48,CCS
4748,2024-06-18 18:00:00,STN_5,15.52,32,Type2
4749,2024-06-18 18:00:00,STN_7,30.7,52,Type2
4750,2024-06-18 19:00:00,STN_3,22.46,61,CHAdeMO
4751,2024-06-18 19:00:00,STN_4,20.13,58,Type2
4752,2024-06-18 19:00:00,STN_7,23.23,34,Type2
4753,2024-06-18 19:00:00,STN_8,34.94,54,CCS
4754,2024-06-18 19:00:00,STN_9,21.15,52,Type2
4755,2024-06-18 20:00:00,STN_5,19.17,53,CHAdeMO
4756,2024-06-18 20:00:00,STN_8,5.26,34,CHAdeMO
4757,2024-06-18 20:00:00,STN_9,28.85,42,CCS
4758,2024-06-18 21:00:00,STN_2,23.45,31,Type2
4759,2024-06-18 21:00:00,STN_6,34.94,56,CHAdeMO
4760,2024-06-18 21:00:00,STN_8,20.6,40,Type2
4761,2024-06-18 21:00:00,STN_10,29.21,64,CHAdeMO
4762,2024-06-18 22:00:00,STN_1,28.68,66,CHAdeMO
4763,2024-06-18 22:00:00,STN_2,15.54,36,CHAdeMO
4764,2024-06-18 22:00:00,STN_4,13.68,49,CHAdeMO
4765,2024-06-18 22:00:00,STN_5,23.23,43,CHAdeMO
4766,2024-06-18 22:00:00,STN_6,27.66,57,Type2
4767,2024-06-18 22:00:00,STN_9,11.32,39,CCS
4768,2024-06-18 22:00:00,STN_10,27.74,40,CCS
4769,2024-06-19 00:00:00,STN_2,16.41,55,Type2
4770,2024-06-19 00:00:00,STN_5,12.97,41,CCS
4771,2024-06-19 00:00:00,STN_6,24.3,39,CCS
4772,2024-06-19 00:00:00,STN_7,27.48,39,Type2
4773,2024-06-19 00:00:00,STN_10,31.86,43,CCS
4774,2024-06-19 01:00:00,STN_2,26.7,52,CHAdeMO
4775,2024-06-19 01:00:00,STN_3,17.61,24,Type2
4776,2024-06-19 01:00:00,STN_4,24.53,45,CCS
4777,2024-06-19 01:00:00,STN_6,25.89,42,Type2
4778,2024-06-19 01:00:00,STN_9,18.99,65,CHAdeMO
4779,2024-06-19 02:00:00,STN_1,11.69,52,Type2
4780,2024-06-19 02:00:00,STN_9,17.98,41,CHAdeMO
4781,2024-06-19 02:00:00,STN_10,19.78,36,CHAdeMO
4782,2024-06-19 03:00:00,STN_3,26.0,58,CHAdeMO
4783,2024-06-19 04:00:00,STN_4,25.29,46,Type2
4784,2024-06-19 04:00:00,STN_6,15.09,50,CCS
4785,2024-06-19 04:00:00,STN_8,37.09,41,CCS
4786,2024-06-19 04:00:00,STN_9,19.37,39,CHAdeMO
4787,2024-06-19 04:00:00,STN_10,18.57,17,Type2
4788,2024-06-19 05:00:00,STN_1,24.84,36,CCS
4789,2024-06-19 05:00:00,STN_2,10.73,52,CHAdeMO
4790,2024-06-19 05:00:00,STN_4,14.43,41,CCS
4791,2024-06-19 05:00:00,STN_5,32.27,30,Type2
4792,2024-06-19 05:00:00,STN_9,11.27,47,CCS
4793,2024-06-19 06:00:00,STN_1,30.05,29,Type2
4794,2024-06-19 06:00:00,STN_2,24.85,50,CHAdeMO
4795,2024-06-19 06:00:00,STN_3,7.59,52,CCS
4796,2024-06-19 06:00:00,STN_6,28.14,41,Type2
4797,2024-06-19 06:00:00,STN_9,30.77,56,Type2
4798,2024-06-19 07:00:00,STN_3,22.72,40,Type2
4799,2024-06-19 07:00:00,STN_7,15.19,44,Type2
4800,2024-06-19 07:00:00,STN_8,25.99,41,CCS
4801,2024-06-19 07:00:00,STN_9,6.62,57,CHAdeMO
4802,2024-06-19 07:00:00,STN_10,23.33,41,Type2
4803,2024-06-19 08:00:00,STN_3,28.0,60,CCS
4804,2024-06-19 08:00:00,STN_5,2.39,49,CHAdeMO
4805,2024-06-19 08:00:00,STN_8,12.01,49,CCS
4806,2024-06-19 09:00:00,STN_3,22.9,51,CHAdeMO
4807,2024-06-19 09:00:00,STN_4,18.51,26,Type2
4808,2024-06-19 09:00:00,STN_5,18.85,49,Type2
4809,2024-06-19 09:00:00,STN_6,29.11,33,CCS
4810,2024-06-19 10:00:00,STN_1,29.19,38,CHAdeMO
4811,2024-06-19 10:00:00,STN_2,24.54,39,Type2
4812,2024-06-19 10:00:00,STN_4,23.28,53,Type2
4813,2024-06-19 10:00:00,STN_5,13.41,38,CCS
4814,2024-06-19 10:00:00,STN_6,23.29,69,Type2
4815,2024-06-19 11:00:00,STN_2,15.96,65,Type2
4816,2024-06-19 11:00:00,STN_4,36.03,44,CCS
4817,2024-06-19 11:00:00,STN_8,19.91,38,CHAdeMO
4818,2024-06-19 12:00:00,STN_1,21.52,30,CHAdeMO
4819,2024-06-19 12:00:00,STN_7,21.47,59,Type2
4820,2024-06-19 12:00:00,STN_10,17.72,42,CHAdeMO
4821,2024-06-19 13:00:00,STN_3,10.09,48,CHAdeMO
4822,2024-06-19 13:00:00,STN_4,23.85,45,CHAdeMO
4823,2024-06-19 13:00:00,STN_5,20.48,42,CCS
4824,2024-06-19 13:00:00,STN_6,25.51,44,Type2
4825,2024-06-19 14:00:00,STN_1,24.2,47,CHAdeMO
4826,2024-06-19 14:00:00,STN_6,29.86,51,Type2
4827,2024-06-19 15:00:00,STN_2,23.35,60,CHAdeMO
4828,2024-06-19 15:00:00,STN_3,24.94,58,CCS
4829,2024-06-19 15:00:00,STN_4,26.25,26,CCS
4830,2024-06-19 15:00:00,STN_5,31.13,46,Type2
4831,2024-06-19 15:00:00,STN_10,21.64,47,CCS
4832,2024-06-19 16:00:00,STN_4,19.59,47,CCS
4833,2024-06-19 16:00:00,STN_5,17.86,57,CCS
4834,2024-06-19 16:00:00,STN_6,21.2,41,CHAdeMO
4835,2024-06-19 17:00:00,STN_5,15.53,47,CCS
4836,2024-06-19 17:00:00,STN_8,23.31,48,CCS
4837,2024-06-19 17:00:00,STN_9,14.81,28,CHAdeMO
4838,2024-06-19 18:00:00,STN_3,26.38,59,CHAdeMO
4839,2024-06-19 18:00:00,STN_4,14.82,60,CHAdeMO
4840,2024-06-19 18:00:00,STN_5,23.99,44,CHAdeMO
4841,2024-06-19 18:00:00,STN_9,19.22,31,CCS
4842,2024-06-19 19:00:00,STN_1,28.91,37,CHAdeMO
4843,2024-06-19 19:00:00,STN_3,16.54,54,CHAdeMO
4844,2024-06-19 19:00:00,STN_4,8.82,29,CHAdeMO
4845,2024-06-19 19:00:00,STN_7,21.87,47,Type2
4846,2024-06-19 19:00:00,STN_8,25.39,41,CHAdeMO
4847,2024-06-19 19:00:00,STN_10,39.71,42,Type2
4848,2024-06-19 20:00:00,STN_1,20.38,37,Type2
4849,2024-06-19 20:00:00,STN_2,22.87,51,CHAdeMO
4850,2024-06-19 20:00:00,STN_6,30.43,30,Type2
4851,2024-06-19 21:00:00,STN_1,20.28,49,Type2
4852,2024-06-19 21:00:00,STN_2,26.11,45,Type2
4853,2024-06-19 21:00:00,STN_3,25.8,36,CCS
4854,2024-06-19 21:00:00,STN_7,32.91,54,Type2
4855,2024-06-19 21:00:00,STN_8,12.59,34,CCS
4856,2024-06-19 21:00:00,STN_9,14.67,51,Type2
4857,2024-06-19 22:00:00,STN_4,13.01,41,CCS
4858,2024-06-19 22:00:00,STN_7,25.18,44,CCS
4859,2024-06-19 23:00:00,STN_3,23.81,34,CHAdeMO
4860,2024-06-19 23:00:00,STN_4,26.16,38,CHAdeMO
4861,2024-06-19 23:00:00,STN_6,19.73,47,CHAdeMO
4862,2024-06-19 23:00:00,STN_10,22.72,45,CCS
4863,2024-06-20 00:00:00,STN_1,16.75,42,CHAdeMO
4864,2024-06-20 00:00:00,STN_2,22.02,31,Type2
4865,2024-06-20 00:00:00,STN_3,18.76,48,CHAdeMO
4866,2024-06-20 00:00:00,STN_5,13.06,56,Type2
4867,2024-06-20 00:00:00,STN_6,30.89,32,Type2
4868,2024-06-20 00:00:00,STN_7,31.5,43,CCS
4869,2024-06-20 00:00:00,STN_8,24.93,40,CHAdeMO
4870,2024-06-20 01:00:00,STN_1,28.46,49,Type2
4871,2024-06-20 01:00:00,STN_2,16.3,33,CHAdeMO
4872,2024-06-20 01:00:00,STN_3,11.78,46,CCS
4873,2024-06-20 02:00:00,STN_4,26.01,51,Type2
4874,2024-06-20 02:00:00,STN_6,21.17,33,Type2
4875,2024-06-20 02:00:00,STN_10,17.23,56,CCS
4876,2024-06-20 03:00:00,STN_1,18.61,46,Type2
4877,2024-06-20 03:00:00,STN_5,14.47,48,CHAdeMO
4878,2024-06-20 03:00:00,STN_7,18.8,55,CHAdeMO
4879,2024-06-20 03:00:00,STN_9,27.41,40,Type2
4880,2024-06-20 03:00:00,STN_10,21.11,39,CCS
4881,2024-06-20 04:00:00,STN_3,12.06,36,CCS
4882,2024-06-20 04:00:00,STN_7,23.39,48,Type2
4883,2024-06-20 04:00:00,STN_8,23.04,41,CHAdeMO
4884,2024-06-20 04:00:00,STN_9,28.53,45,Type2
4885,2024-06-20 04:00:00,STN_10,26.92,27,Type2
4886,2024-06-20 05:00:00,STN_1,-5.46,47,Type2
4887,2024-06-20 05:00:00,STN_5,12.03,42,CCS
4888,2024-06-20 05:00:00,STN_7,19.89,60,CCS
4889,2024-06-20 06:00:00,STN_1,24.8,46,Type2
4890,2024-06-20 06:00:00,STN_6,27.86,48,CHAdeMO
4891,2024-06-20 06:00:00,STN_10,18.8,55,CHAdeMO
4892,2024-06-20 07:00:00,STN_5,14.23,48,Type2
4893,2024-06-20 07:00:00,STN_6,11.17,47,CCS
4894,2024-06-20 07:00:00,STN_7,23.35,61,CCS
4895,2024-06-20 07:00:00,STN_8,11.05,38,Type2
4896,2024-06-20 07:00:00,STN_10,27.76,48,Type2
4897,2024-06-20 08:00:00,STN_3,23.26,35,Type2
4898,2024-06-20 08:00:00,STN_4,17.86,57,Type2
4899,2024-06-20 08:00:00,STN_6,21.64,48,CCS
4900,2024-06-20 08:00:00,STN_9,21.19,33,Type2
4901,2024-06-20 08:00:00,STN_10,28.54,50,Type2
4902,2024-06-20 09:00:00,STN_3,38.14,34,CHAdeMO
4903,2024-06-20 09:00:00,STN_4,27.76,31,Type2
4904,2024-06-20 09:00:00,STN_7,23.1,54,CCS
4905,2024-06-20 09:00:00,STN_9,7.5,42,CHAdeMO
4906,2024-06-20 10:00:00,STN_1,18.06,37,CHAdeMO
4907,2024-06-20 10:00:00,STN_3,24.7,56,Type2
4908,2024-06-20 10:00:00,STN_6,21.07,47,CCS
4909,2024-06-20 10:00:00,STN_7,22.8,45,CHAdeMO
4910,2024-06-20 10:00:00,STN_8,14.37,56,Type2
4911,2024-06-20 10:00:00,STN_9,24.07,48,CCS
4912,2024-06-20 11:00:00,STN_1,16.35,40,CHAdeMO
4913,2024-06-20 11:00:00,STN_3,20.77,29,Type2
4914,2024-06-20 11:00:00,STN_4,10.18,38,Type2
4915,2024-06-20 11:00:00,STN_8,25.66,38,CCS
4916,2024-06-20 12:00:00,STN_1,14.87,36,Type2
4917,2024-06-20 12:00:00,STN_2,18.81,41,CHAdeMO
4918,2024-06-20 12:00:00,STN_4,37.16,55,Type2
4919,2024-06-20 12:00:00,STN_6,29.17,56,Type2
4920,2024-06-20 13:00:00,STN_2,15.01,32,CCS
4921,2024-06-20 13:00:00,STN_6,14.25,58,CCS
4922,2024-06-20 13:00:00,STN_8,18.17,32,CCS
4923,2024-06-20 13:00:00,STN_9,18.98,42,CCS
4924,2024-06-20 14:00:00,STN_3,23.88,47,CHAdeMO
4925,2024-06-20 14:00:00,STN_6,16.2,51,CHAdeMO
4926,2024-06-20 15:00:00,STN_1,17.53,43,CCS
4927,2024-06-20 15:00:00,STN_2,26.81,38,Type2
4928,2024-06-20 15:00:00,STN_3,18.01,50,CCS
4929,2024-06-20 15:00:00,STN_7,16.0,41,CCS
4930,2024-06-20 15:00:00,STN_8,25.89,65,CCS
4931,2024-06-20 15:00:00,STN_9,26.24,49,CHAdeMO
4932,2024-06-20 16:00:00,STN_4,25.72,34,Type2
4933,2024-06-20 16:00:00,STN_7,22.81,44,CHAdeMO
4934,2024-06-20 16:00:00,STN_10,24.25,46,CCS
4935,2024-06-20 17:00:00,STN_3,24.66,41,Type2
4936,2024-06-20 17:00:00,STN_4,22.41,32,CCS
4937,2024-06-20 17:00:00,STN_5,19.76,58,Type2
4938,2024-06-20 17:00:00,STN_6,24.23,44,CHAdeMO
4939,2024-06-20 17:00:00,STN_9,35.27,31,CCS
4940,2024-06-20 18:00:00,STN_3,14.23,62,CCS
4941,2024-06-20 18:00:00,STN_6,22.32,42,Type2
4942,2024-06-20 18:00:00,STN_10,13.61,49,Type2
4943,2024-06-20 19:00:00,STN_2,25.81,34,Type2
4944,2024-06-20 19:00:00,STN_4,21.02,41,CHAdeMO
4945,2024-06-20 19:00:00,STN_5,23.79,33,CHAdeMO
4946,2024-06-20 19:00:00,STN_10,30.76,54,Type2
4947,2024-06-20 20:00:00,STN_2,19.46,42,CCS
4948,2024-06-20 20:00:00,STN_7,21.05,37,Type2
4949,2024-06-20 20:00:00,STN_9,18.9,42,Type2
4950,2024-06-20 21:00:00,STN_1,33.29,54,CCS
4951,2024-06-20 21:00:00,STN_7,28.54,48,Type2
4952,2024-06-20 21:00:00,STN_8,14.18,44,CCS
4953,2024-06-20 21:00:00,STN_10,28.79,32,CCS
4954,2024-06-20 22:00:00,STN_2,26.46,68,CCS
4955,2024-06-20 22:00:00,STN_6,29.43,59,CCS
4956,2024-06-20 22:00:00,STN_7,23.53,54,Type2
4957,2024-06-20 22:00:00,STN_10,16.98,52,Type2
4958,2024-06-20 23:00:00,STN_1,26.58,47,CHAdeMO
4959,2024-06-20 23:00:00,STN_2,31.21,39,CHAdeMO
4960,2024-06-21 00:00:00,STN_2,20.69,45,CCS
4961,2024-06-21 00:00:00,STN_5,14.79,47,CHAdeMO
4962,2024-06-21 00:00:00,STN_7,9.97,55,CCS
4963,2024-06-21 00:00:00,STN_9,22.33,39,CCS
4964,2024-06-21 00:00:00,STN_10,16.16,42,CCS
4965,2024-06-21 01:00:00,STN_4,26.82,50,CHAdeMO
4966,2024-06-21 01:00:00,STN_5,17.06,36,CCS
4967,2024-06-21 01:00:00,STN_8,26.6,37,Type2
4968,2024-06-21 02:00:00,STN_3,22.42,46,CHAdeMO
4969,2024-06-21 02:00:00,STN_4,24.18,53,Type2
4970,2024-06-21 02:00:00,STN_5,13.16,25,CCS
4971,2024-06-21 02:00:00,STN_7,18.03,63,CHAdeMO
4972,2024-06-21 02:00:00,STN_10,36.16,63,CHAdeMO
4973,2024-06-21 03:00:00,STN_1,20.65,27,CHAdeMO
4974,2024-06-21 03:00:00,STN_3,5.6,38,CCS
4975,2024-06-21 03:00:00,STN_5,20.61,58,Type2
4976,2024-06-21 03:00:00,STN_10,28.07,47,CHAdeMO
4977,2024-06-21 04:00:00,STN_5,15.77,35,Type2
4978,2024-06-21 04:00:00,STN_7,23.78,51,CHAdeMO
4979,2024-06-21 04:00:00,STN_8,24.74,34,CCS
4980,2024-06-21 05:00:00,STN_2,26.55,49,Type2
4981,2024-06-21 05:00:00,STN_7,14.51,37,Type2
4982,2024-06-21 05:00:00,STN_8,26.82,42,CHAdeMO
4983,2024-06-21 05:00:00,STN_9,33.12,50,CHAdeMO
4984,2024-06-21 06:00:00,STN_2,18.59,44,CHAdeMO
4985,2024-06-21 06:00:00,STN_3,22.44,37,Type2
4986,2024-06-21 06:00:00,STN_6,15.61,52,CCS
4987,2024-06-21 06:00:00,STN_10,27.92,51,CHAdeMO
4988,2024-06-21 07:00:00,STN_1,32.61,39,Type2
4989,2024-06-21 07:00:00,STN_4,33.72,35,CCS
4990,2024-06-21 07:00:00,STN_6,14.91,27,Type2
4991,2024-06-21 07:00:00,STN_9,18.88,39,CHAdeMO
4992,2024-06-21 08:00:00,STN_3,25.68,47,Type2
4993,2024-06-21 08:00:00,STN_9,13.65,41,CCS
4994,2024-06-21 09:00:00,STN_1,19.4,27,Type2
4995,2024-06-21 09:00:00,STN_2,15.13,37,CCS
4996,2024-06-21 09:00:00,STN_10,32.04,46,Type2
4997,2024-06-21 10:00:00,STN_1,26.64,30,CHAdeMO
4998,2024-06-21 10:00:00,STN_5,30.36,58,CHAdeMO
4999,2024-06-21 10:00:00,STN_7,8.01,37,CHAdeMO
5000,2024-06-21 10:00:00,STN_9,25.47,51,CHAdeMO
5001,2024-06-21 11:00:00,STN_2,17.25,41,CHAdeMO
5002,2024-06-21 11:00:00,STN_5,17.82,46,CCS
5003,2024-06-21 11:00:00,STN_6,30.38,37,CCS
5004,2024-06-21 11:00:00,STN_7,29.01,37,CCS
5005,2024-06-21 11:00:00,STN_9,16.07,53,Type2
5006,2024-06-21 12:00:00,STN_1,28.45,53,CHAdeMO
5007,2024-06-21 12:00:00,STN_2,12.79,40,CHAdeMO
5008,2024-06-21 12:00:00,STN_3,27.76,45,CCS
5009,2024-06-21 12:00:00,STN_5,14.48,49,Type2
5010,2024-06-21 12:00:00,STN_7,17.0,62,Type2
5011,2024-06-21 12:00:00,STN_8,32.81,51,Type2
5012,2024-06-21 12:00:00,STN_10,31.53,45,CCS
5013,2024-06-21 13:00:00,STN_1,27.36,59,CCS
5014,2024-06-21 13:00:00,STN_5,23.72,42,CHAdeMO
5015,2024-06-21 13:00:00,STN_6,10.07,44,CCS
5016,2024-06-21 13:00:00,STN_7,27.76,54,CHAdeMO
5017,2024-06-21 13:00:00,STN_9,25.53,39,CCS
5018,2024-06-21 14:00:00,STN_2,8.16,40,CHAdeMO
5019,2024-06-21 14:00:00,STN_3,19.87,41,CCS
5020,2024-06-21 14:00:00,STN_4,26.33,64,CHAdeMO
5021,2024-06-21 14:00:00,STN_6,22.86,42,CHAdeMO
5022,2024-06-21 14:00:00,STN_7,20.19,46,CCS
5023,2024-06-21 14:00:00,STN_8,16.2,46,CHAdeMO
5024,2024-06-21 14:00:00,STN_10,25.16,47,CCS
5025,2024-06-21 15:00:00,STN_3,25.2,49,CHAdeMO
5026,2024-06-21 15:00:00,STN_4,9.6,51,CCS
5027,2024-06-21 16:00:00,STN_4,17.3,34,CHAdeMO
5028,2024-06-21 16:00:00,STN_5,14.27,49,CHAdeMO
5029,2024-06-21 16:00:00,STN_7,20.44,28,CHAdeMO
5030,2024-06-21 16:00:00,STN_9,25.35,30,Type2
5031,2024-06-21 17:00:00,STN_4,22.98,47,CCS
5032,2024-06-21 17:00:00,STN_7,28.2,62,CHAdeMO
5033,2024-06-21 17:00:00,STN_10,12.45,44,CHAdeMO
5034,2024-06-21 18:00:00,STN_2,20.07,49,CCS
5035,2024-06-21 18:00:00,STN_4,23.51,41,Type2
5036,2024-06-21 18:00:00,STN_6,18.91,33,Type2
5037,2024-06-21 18:00:00,STN_8,28.92,49,Type2
5038,2024-06-21 19:00:00,STN_2,28.42,41,CHAdeMO
5039,2024-06-21 19:00:00,STN_3,17.4,34,Type2
5040,2024-06-21 19:00:00,STN_4,24.51,34,Type2
5041,2024-06-21 19:00:00,STN_6,34.94,31,Type2
5042,2024-06-21 19:00:00,STN_7,23.92,60,CHAdeMO
5043,2024-06-21 19:00:00,STN_9,26.19,46,CCS
5044,2024-06-21 20:00:00,STN_4,15.22,31,CHAdeMO
5045,2024-06-21 20:00:00,STN_6,27.39,60,CHAdeMO
5046,2024-06-21 20:00:00,STN_7,18.93,33,Type2
5047,2024-06-21 20:00:00,STN_9,4.79,35,CHAdeMO
5048,2024-06-21 20:00:00,STN_10,21.2,60,CCS
5049,2024-06-21 21:00:00,STN_2,26.71,48,Type2
5050,2024-06-21 21:00:00,STN_3,19.2,39,CHAdeMO
5051,2024-06-21 21:00:00,STN_4,31.84,47,CHAdeMO
5052,2024-06-21 21:00:00,STN_5,7.28,38,CHAdeMO
5053,2024-06-21 21:00:00,STN_6,15.99,39,CCS
5054,2024-06-21 22:00:00,STN_1,25.94,43,Type2
5055,2024-06-21 22:00:00,STN_2,21.46,58,CHAdeMO
5056,2024-06-21 22:00:00,STN_4,17.12,63,CCS
5057,2024-06-21 22:00:00,STN_5,17.3,45,CHAdeMO
5058,2024-06-21 22:00:00,STN_6,20.03,46,Type2
5059,2024-06-21 22:00:00,STN_7,25.11,49,Type2
5060,2024-06-21 22:00:00,STN_8,16.73,33,Type2
5061,2024-06-21 22:00:00,STN_9,39.52,40,Type2
5062,2024-06-21 22:00:00,STN_10,26.89,28,CCS
5063,2024-06-21 23:00:00,STN_8,20.04,43,Type2
5064,2024-06-22 00:00:00,STN_1,25.31,17,CHAdeMO
5065,2024-06-22 00:00:00,STN_4,23.16,33,Type2
5066,2024-06-22 00:00:00,STN_5,24.27,34,CCS
5067,2024-06-22 00:00:00,STN_6,16.01,42,CCS
5068,2024-06-22 00:00:00,STN_7,14.63,40,CCS
5069,2024-06-22 00:00:00,STN_9,13.65,26,Type2
5070,2024-06-22 00:00:00,STN_10,29.13,32,CHAdeMO
5071,2024-06-22 01:00:00,STN_2,20.75,52,Type2
5072,2024-06-22 01:00:00,STN_3,17.7,36,CHAdeMO
5073,2024-06-22 01:00:00,STN_5,23.58,56,Type2
5074,2024-06-22 01:00:00,STN_7,13.81,43,CHAdeMO
5075,2024-06-22 01:00:00,STN_8,9.87,41,Type2
5076,2024-06-22 01:00:00,STN_10,22.24,36,CHAdeMO
5077,2024-06-22 02:00:00,STN_2,18.8,30,CHAdeMO
5078,2024-06-22 02:00:00,STN_4,22.54,55,Type2
5079,2024-06-22 02:00:00,STN_6,14.32,38,CHAdeMO
5080,2024-06-22 02:00:00,STN_9,25.52,57,CHAdeMO
5081,2024-06-22 02:00:00,STN_10,11.55,43,Type2
5082,2024-06-22 03:00:00,STN_4,23.98,43,CCS
5083,2024-06-22 03:00:00,STN_7,4.66,50,CHAdeMO
5084,2024-06-22 04:00:00,STN_1,32.64,46,CHAdeMO
5085,2024-06-22 04:00:00,STN_3,14.78,39,Type2
5086,2024-06-22 04:00:00,STN_8,34.39,54,CCS
5087,2024-06-22 04:00:00,STN_10,26.48,48,CHAdeMO
5088,2024-06-22 05:00:00,STN_2,17.37,42,Type2
